id;numero;nombre_institucion;depto;dist;cod1;cod2;distrito;departamento;localidad;superficie_texto;superficie;anho
1218;1218;ESC. BAS. Nº 1756 LUIS CABALLERO Y COLEGIO NACIONAL APARYPY;3;19;1;1;TOBATI;CORDILLERA;COL.PEDRO J.CABALLERO-APARAYPY;10.401,4534M2;10401;2014
1219;1219;ESC. BAS. Nº 3906 TELMA DE CABRIZA.;3;19;2;1;TOBATI;CORDILLERA;FERNANDO MOMPOX;11805,306 M2.;11805306;2014
1220;1220;ESC. BAS. Nº 3905 CELSO GERVACIO AYALA MACCHI;3;19;3;1;TOBATI;CORDILLERA;ISLA GUAZU;9819, 3155 M2;9819;2014
1221;1221;ESC. BAS. Nº 44 Y COLEGIONAC.PEDRO J. CABALLERO;3;19;4;1;TOBATI;CORDILLERA;TOBATI;16900M2;16900;2014
1222;1222;ESC. BAS. Nº 3904;3;19;5;1;TOBATI;CORDILLERA;JHURATY ROSADO;6979,9643 M2.;6979;2014
1223;1223;ESC. BAS. Nº 2233;3;19;6;1;TOBATI;CORDILLERA;CÑIA.PUNTA DEL ESTE;17697,1692 M2;17697;2014
1224;1224;ESC. BAS. Nº 835 Y LIC.NAC.ENSENADA;3;19;7;1;TOBATI;CORDILLERA;ENSENADA;10000M2;10000;2014
1225;1225;ESC. BAS. Nº 1009 TTE.CNEL.RAMON BROZZON Y COLEGIO NACIONAL VILLA DE LAS MAERCE;3;19;8;1;TOBATI;CORDILLERA;TOBATI;10000M2;10000;2014
1226;1226;"ESC. BAS. Nº 491 ""MARIA AUXILIADORA""";3;19;9;1;TOBATI;CORDILLERA;BºMARIA AUXILIADORA;11.524 M2;11524;2014
1227;1227;ESC. BAS. Nº 2231 DOLORES DE MIÑO;3;19;10;1;TOBATI;CORDILLERA;APARIPY;10401,4534 M2;10401;2014
1228;1228;ESC. BAS. Nº 2231 DOLORES DE MIÑO;3;19;10;2;TOBATI;CORDILLERA;APARYPY;9589,2016M2;9589;2014
1229;1229;ESC. BAS. Nº 1755;3;19;11;1;TOBATI;CORDILLERA;CÑIA.ROSADO;5095,75 M2;5095;2014
1230;1230;ESC. BAS. Nº 5096 MA.PATRICIA C.BENJAMIN;3;19;12;1;TOBATI;CORDILLERA;Bº SANTA LUCIA;1.800 M2;1800;2014
1231;1231;COLEGIO NACIONAL 21 DE JULIO;3;19;13;1;TOBATI;CORDILLERA;COL.21 DE JULIO;10000M2;10000;2014
1232;1232;ESC. BAS. Nº 1537 Y LICEO NACIONAL STA.ROSA;3;19;14;1;TOBATI;CORDILLERA;N.R.SANTA ROSA;999,7698 M2;999;2014
1233;1233;ESC ESPECIAL Nº 12 STA.TERESITA;3;19;15;1;TOBATI;CORDILLERA;TOBATI;3.690 M2;3690;2014
1234;1234;COLEGIO NAC. DOMINGO MARTINEZ DE IRALA;3;19;16;1;TOBATI;CORDILLERA;TOBATI;1327 M2;1327;2014
1235;1235;COLEGIO NAC. DOMINGO MARTINEZ DE IRALA;3;19;16;2;TOBATI;CORDILLERA;TOBATI;2149,52 M2;2149;2014
1236;1236;COLEGIO NAC. DOMINGO MARTINEZ DE IRALA;3;19;16;3;TOBATI;CORDILLERA;TOBATI;;0;2014
1237;1237;ESC.BAS. Nº 6717 SAN MIGUEL;3;19;17;1;TOBATI;CORDILLERA;BARRIO SAN MIGUEL;10642.0172M2;106420172;2014
1238;1238;"ESC. BAS. Nº 1822 ""VIRGEN DE LOS REMEDIOS""";3;19;18;1;TOBATI;CORDILLERA;TOBATI;3.503 M2;3503;2014
1239;1239;COLEGIO NAC. ENSENADA;3;19;19;1;TOBATI;CORDILLERA;ENSENADA;10.050 M2;10050;2014
1240;1240;ESC. BAS. Nº 3908 FRAY FERNANDO CABALLERO;3;19;20;1;TOBATI;CORDILLERA;COL.ISLA FLORIDA;1888,3516 M2;1888;2014
1241;1241;ESC. BAS. Nº 1757;3;19;22;1;TOBATI;CORDILLERA;POTRERO;3830,8256M2;3830;2014
1242;1242;ESC. BAS. Nº 492;3;19;23;1;TOBATI;CORDILLERA;LOMA VERDE;;0;2014
1243;1243;ESC. BAS. Nº 3907 JUAN ANGEL VALLEJOS;3;19;24;1;TOBATI;CORDILLERA;COL.SANTA ROSA-COSTA ALEGRE;4086.5860M2;40865860;2014
1244;1244;ESC. BAS. Nº 2232 Y COLEGIONAC. SANTA ROSALIA;3;19;25;1;TOBATI;CORDILLERA;COL. 21 DE JULIO-SANTA ROSALIA;5172.0346M2;51720346;2014
1245;1245;ESC. BAS. Nº 2246 SANTA CATALINA;3;20;1;1;VALENZUELA;CORDILLERA;COL.JUAN CANCIO FLECHA;10.000M2;10000;2014
1246;1246;ESC. BAS. Nº 2247 HEROES DEL CHACO Y COLEGIO NACIONAL;3;20;2;1;VALENZUELA;CORDILLERA;ÑU GUAZU;4500 M2.;4500;2014
1247;1247;ESC. BAS. Nº 3433 JOSE DOLORES VAZQUEZ;3;20;3;1;VALENZUELA;CORDILLERA;ORTIZ CORDILLERA;2.676 M2;2676;2014
1248;1248;ESC. BAS. Nº 3433 JOSE DOLORES VAZQUEZ;3;20;3;2;VALENZUELA;CORDILLERA;ORTIZ CORDILLERA;550M2;550;2014
1249;1249;COLEGIO NACIONAL JUAN CANCIO FLECHA;3;20;4;1;VALENZUELA;CORDILLERA;COL.CANDIDO FLECHA;5.000 M2;5000;2014
1250;1250;LICEO NACIONAL DE PIRARETA;3;20;5;1;VALENZUELA;CORDILLERA;COL. PIRARETA;5.000 M2;5000;2014
1251;1251;COLEGIO NACIONAL SAN JOSE;3;20;6;1;VALENZUELA;CORDILLERA;VALENZUELA;;0;2014
1252;1252;ESC. BAS. Nº 45 PROF. ADELA TORRES SANCHEZ;3;20;6;2;VALENZUELA;CORDILLERA;VALENZUELA;10.000 M2;10000;2014
1253;1253;ESC. BAS. Nº 3431 SAN BLAS;3;20;7;1;VALENZUELA;CORDILLERA;CERRO CORA;7186M2;7186;2014
1254;1254;ESC. BAS. Nº 3434 GRAL. JOSE EDUVIGIS DIAZ;3;20;8;1;VALENZUELA;CORDILLERA;Bº GRAL. DIAZ;1362 M2;1362;2014
1255;1255;ESC. BAS. Nº 439 TTE. ELIGIO MONTANIA;3;20;9;1;VALENZUELA;CORDILLERA;PASO ROMERO;11550 M2;11550;2014
1256;1256;COLEGIO NACIONAL SAN JOSE DE VALENZUELA;3;20;10;1;VALENZUELA;CORDILLERA;VALENZUELA;1540 M2;1540;2014
1257;1257;ESC. BAS. Nº 2250;3;20;11;1;VALENZUELA;CORDILLERA;TTE. ELIGIO MONTANIA-CURUPAYTY;2.597M2;2597;2014
1258;1258;ESC. BAS. Nº 5102 MARIA ANA VDA. DE SALINAS;3;20;12;1;VALENZUELA;CORDILLERA;TACUATI;2.500M2;2500;2014
1259;1259;ESC. BAS. Nº 6725 MCAL. FRANCISCO SOLANO LOPEZ;3;20;13;1;VALENZUELA;CORDILLERA;COMPAÑÍA LAGUNA;5002M2;5002;2014
1260;1260;ESC. BAS. Nº 10445  DR.CARLOS BOTTNER;4;1;1;1;BORJA;GUAIRA;COL.ANTONIO ROJAS SILVERA;5.000M2;5000;2014
1261;1261;ESC. BAS. Nº 956 INSP.GRAL.JOSE OVIEDO;4;1;2;1;BORJA;GUAIRA;COL.20 DE JUNIO;5.000M2;5000;2014
1262;1262;ESC. BAS. Nº 5310 DIVINO MAESTRO;4;1;3;1;BORJA;GUAIRA;RINCON;2.074,3657M2;2074;2014
1263;1263;M.E.C;4;1;4;1;BORJA;GUAIRA;MUNICIPIO;629,8418M2;629;2014
1264;1264;ESC. BAS. Nº 102 GRAL.BERNARDINO CABALLERO;4;1;5;1;BORJA;GUAIRA;MUNICIPIO Bº ESTACION;6.000M2;6000;2014
1265;1265;ESC. BAS. Nº 5065;4;1;7;1;BORJA;GUAIRA;COL. ROJAS POTRERO;3255 M2;3255;2014
1266;1266;ESC. BAS. Nº 957 DON HERMINIO GONZALEZ;4;1;8;1;BORJA;GUAIRA;CÑIA. AGUSTIN MOLAS;6293, 1198 M2;6293;2014
1267;1267;ESC. BAS. Nº 1385 GRAL. ANDRES RODRIGUEZ P.;4;1;9;1;BORJA;GUAIRA;BOQUERON;12808 M2;12808;2014
1268;1268;LOCAL ESCOLAR COLONIA BOQUERON;4;1;10;1;BORJA;GUAIRA;BOQUERON;10222 M2;10222;2014
1269;1269;ESC. BAS. Nº 5311 SAN BLAS;4;1;11;1;BORJA;GUAIRA;ROJAS POTRERO;8600M2;8600;2014
1270;1270;ESC. BAS. Nº 5311 SAN BLAS;4;1;11;2;BORJA;GUAIRA;ISLA ALTA;10982.0812M2;109820812;2014
1271;1271;ESC. BAS. Nº 12239 SAN JOSE;4;1;12;1;BORJA;GUAIRA;COL. 20 DE JUNIO;4823,9905 M2;4823;2014
1272;1272;ESC. BAS. Nº 10446 PBRO. ELOY ACOSTA G.;4;1;13;1;BORJA;GUAIRA;COL. 20 DE JUNIO-ÑU PYAJHU RUGUA;2439,072 M2;2439072;2014
1273;1273;ESC. SAN MIGUEL DE RINCON;4;1;14;1;BORJA;GUAIRA;COL. ROJAS POTRERO;10.000 M2;10000;2014
1274;1274;ESC. BAS. Nº 6591 MARIA FLORINA BRAVO;4;1;15;1;BORJA;GUAIRA;COL.20 DE JUNIO- DEMEO;2984.1127M2;29841127;2014
1275;1275;ESC. BAS. Nº 5313 VIRGEN DE FATIMA;4;1;17;1;BORJA;GUAIRA;MACARRO;2632.9086M2;26329086;2014
1276;1276;ESC. BAS. Nº 5314 SAN RAFAEL ARCANGEL;4;1;18;1;BORJA;GUAIRA;CORDILLERITA;3890.3764M2;38903764;2014
1277;1277;COLEGIO NACIONAL VALLE PE;4;1;19;1;BORJA;GUAIRA;COL.20 DE JUNIO;4.985M2;4985;2014
1278;1278;ESC. BAS. Nº 5315 DR. LUIS MARIA ARGAÑA;4;1;20;1;BORJA;GUAIRA;CÑIA TTE. ROJAS SILVA;3300M2;3300;2014
1279;1279;COLEGIO NACIONAL DR. BOTTRELL;4;2;1;1;BOTTRELL;GUAIRA;MUNICIPIO;3.200M2;3200;2014
1280;1280;ESC. BAS. Nº 239 CARMEN B. DE GOROSTIAGA;4;2;2;1;BOTTRELL;GUAIRA;MUNICIPIO;8.010M2;8010;2014
1281;1281;COLEGIO NACIONAL  MAURICIO JOSE TROCHE;4;3;1;1;MAURICIO JOSE TROCHE;GUAIRA;MUNICIPIO;12.585,83M2;12585;2014
1282;1282;ESC. BAS. Nº 137 SAN PASCUAL;4;3;2;1;MAURICIO JOSE TROCHE;GUAIRA;MUNICIPIO;6.221,31M2;6221;2014
1283;1283;ESC. BAS. Nº 2297;4;3;3;1;MAURICIO JOSE TROCHE;GUAIRA;CORA GUAZU;10.000M2;10000;2014
1284;1284;ESC. BAS. Nº 2296 DIVINO NIÑO JESÚS;4;3;4;1;MAURICIO JOSE TROCHE;GUAIRA;MAURICIO J.TROCHE;5.390 M2;5390;2014
1285;1285;ESC. BAS. Nº 1445 CUERPO DE PAZ;4;3;5;1;MAURICIO JOSE TROCHE;GUAIRA;MAURICIO J.TROCHE;8664,8196 M2;8664;2014
1286;1286;ESC. BAS. Nº 1445;4;3;5;2;MAURICIO JOSE TROCHE;GUAIRA;MAURICIO J. TROCHE;9.000 M2;9000;2014
1287;1287;COLEGIO NACIONAL  JOSE CESAREO TALAVERA;4;3;6;1;MAURICIO JOSE TROCHE;GUAIRA;COLONIA CORA GUAZU;3.225 M2;3225;2014
1288;1288;ESC. BAS. Nº 5289 SANTA LIBRADA;4;3;7;1;MAURICIO JOSE TROCHE;GUAIRA;COL. MAURICIO JOSE TROCHE;2500M2;2500;2014
1289;1289;ESC. BAS. Nº 6588;4;3;8;1;MAURICIO JOSE TROCHE;GUAIRA;COL.MAURICIO J.TROCHE-SAN BLAS;1.126M2;1126;2014
1290;1290;COLEGIO NACIONAL  CERRO PUNTA;4;3;9;1;MAURICIO JOSE TROCHE;GUAIRA;COL.MAURICIO J.TROCHE-CERRO PUNTA;8000M2;8000;2014
1291;1291;ESC. BAS. Nº 1383 DON JUAN FROERSTER;4;4;1;1;CORONEL MARTINEZ;GUAIRA;TENIENTE BOGADO;7.370,8395M2;7370;2014
1292;1292;COLEGIO NACIONAL   CORONEL MARTINEZ;4;4;2;1;CORONEL MARTINEZ;GUAIRA;MUNICIPIO;3.265,3412M2;3265;2014
1293;1293;ESC. BAS. Nº 610 PROCERES DE MAYO;4;4;3;1;CORONEL MARTINEZ;GUAIRA;COSTA BARRIOS;3.686,6342 M2;3686;2014
1294;1294;"ESC. BAS. Nº 55 ""DON TRIFON M. GONZALEZ""";4;4;4;1;CORONEL MARTINEZ;GUAIRA;CORONEL MARTINEZ;11173,61M2;11173;2014
1295;1295;"ESC. BAS. Nº 56 ""DON ANTONIO BOSCH"" Y COLEGIO NACIONAL ""DELFIN CHAMORRO""";4;4;5;1;CORONEL MARTINEZ;GUAIRA;MUNICIPIO;8160M3;8160;2014
1296;1296;ESC. BAS. Nº 955 PROF. MARCELINO PEREZ;4;5;1;1;FELIX PEREZ CARDOZO;GUAIRA;AQUINO COSTA;8.891,3003M2;8891;2014
1297;1297;ESC. BAS. Nº 5297 NIÑO JESUS;4;5;2;1;FELIX PEREZ CARDOZO;GUAIRA;CERRITO;10.000M2;10000;2014
1298;1298;COLEGIO NACIONAL  DEFENSORES DEL CHACO;4;5;3;1;FELIX PEREZ CARDOZO;GUAIRA;MUNICIPIO;2.800M2;2800;2014
1299;1299;ESC. BAS. Nº 52 FELIX PEREZ CARDOZO;4;5;4;1;FELIX PEREZ CARDOZO;GUAIRA;MUNICIPIO;7.056 M2;7056;2014
1300;1300;ESC. BAS. Nº 6589 DOMINGO SAVIO;4;5;5;1;FELIX PEREZ CARDOZO;GUAIRA;PUEBLO COSTA;811,5179 M2;811;2014
1301;1301;ESC. BAS. Nº 2292 LUPO ENCINA BENITEZ;4;5;6;1;FELIX PEREZ CARDOZO;GUAIRA;CAUNDY;5.794,9250 M2;5794;2014
1302;1302;ESC. BAS. Nº 6594 PAZ DEL CHACO;4;5;7;1;FELIX PEREZ CARDOZO;GUAIRA;COCUERE GUAZU;2500M2;2500;2014
1303;1303;ESC. BAS. Nº 5296 PROF. ISMAEL VAZQUEZ ORTIZ;4;5;8;1;FELIX PEREZ CARDOZO;GUAIRA;COL. POTRERO BENITEZ;2668,7617 M2;2668;2014
1304;1304;ESC. BAS. Nº 5295 MA. DEL ROSARIO GODOY DE PORTILLO;4;5;9;1;FELIX PEREZ CARDOZO;GUAIRA;TAVAI;4048.4468M2;40484468;2014
1305;1305;ESC. BAS. Nº 5267 VIRGILIO RAMON LEGAL;4;6;1;1;EUGENIO A. GARAY;GUAIRA;ÑANDU CUA;5.476,5774M2;5476;2014
1306;1306;ESC. BAS. Nº 2717 CIPRIANO FIGUEREDO;4;6;2;1;EUGENIO A. GARAY;GUAIRA;MUNICIPIO;4.339M2;4339;2014
1307;1307;COLEGIO NACIONAL  MAURICIO JOSE TROCHE;4;6;3;1;EUGENIO A. GARAY;GUAIRA;MUNICIPIO;14.974,2241M2;14974;2014
1308;1308;ESC. BAS. Nº 285 CIPRIANO VERA CAMPUZANO;4;6;4;1;EUGENIO A. GARAY;GUAIRA;MUNICIPIO;6.616,69M2;6616;2014
1309;1309;ESC. BAS. Nº 374 Y COLEGIO NACIONAL SAN ROQUE GONZALEZ;4;6;5;1;EUGENIO A. GARAY;GUAIRA;COL.BEATO ROQUE GONZALEZ;5.000M2;5000;2014
1310;1310;M.E.C.;4;6;6;1;EUGENIO A. GARAY;GUAIRA;COL.BEATO ROQUE GONZALEZ;10.500M2;10500;2014
1311;1311;M.E.C.;4;6;7;1;EUGENIO A. GARAY;GUAIRA;COL.BEATO ROQUE GONZALEZ;5.000M2;5000;2014
1312;1312;ESC. BAS. Nº 5268;4;6;8;1;EUGENIO A. GARAY;GUAIRA;EUGENIO A. GARAY;17568,2161M2;17568;2014
1313;1313;ESC. BAS. Nº 5270;4;6;9;1;EUGENIO A. GARAY;GUAIRA;SANTA CATALINA;2519,2072 M2;2519;2014
1314;1314;ESC. BAS. Nº 1379;4;6;10;1;EUGENIO A. GARAY;GUAIRA;MBOCAYA;4.008,7173 M2;4008;2014
1315;1315;ESC. BAS. Nº 1930;4;6;11;1;EUGENIO A. GARAY;GUAIRA;GRAL.EUGENIO A.GARAY;10000M2;10000;2014
1316;1316;ESC. BAS. Nº 1929;4;6;12;1;EUGENIO A. GARAY;GUAIRA;QUIRAYTY;8049.1732M2;80491732;2014
1317;1317;ESC. BAS. Nº 2718 MARIA AUXILIADORA;4;6;13;1;EUGENIO A. GARAY;GUAIRA;COLONIA SANTA CECILIA;5000M2;5000;2014
1318;1318;ESC. BAS. Nº 2298;4;7;1;1;INDEPENDENCIA;GUAIRA;YROYSA;20.000M2;20000;2014
1319;1319;ESC. BAS. Nº 4586;4;7;2;1;INDEPENDENCIA;GUAIRA;YROYSA;10.000M2;10000;2014
1320;1320;ESC. BAS. Nº 4575;4;7;3;1;INDEPENDENCIA;GUAIRA;COLONIA;2.500M2;2500;2014
1321;1321;LIC.NAC. POTRERO DEL CARMEN;4;7;4;1;INDEPENDENCIA;GUAIRA;POTRERO DEL CARMEN;4.903,8282M2;4903;2014
1322;1322;LIC.NAC. ARROYO MOROTI;4;7;5;1;INDEPENDENCIA;GUAIRA;COL.ARROYO MOROTI;10.000M2;10000;2014
1323;1323;ESC. BAS. Nº 1453;4;7;6;1;INDEPENDENCIA;GUAIRA;YROYSA;13.000M2;13000;2014
1324;1324;ESC. BAS. Nº 1445;4;7;7;1;INDEPENDENCIA;GUAIRA;ARROYO MOROTI;2.498,8780M2;2498;2014
1325;1325;ESC. BAS. Nº 2308;4;7;8;1;INDEPENDENCIA;GUAIRA;YROYSA;10.000M2;10000;2014
1326;1326;ESC. BAS. Nº 5322;4;7;9;1;INDEPENDENCIA;GUAIRA;COL.UNIDAS DEL GUAIRA;9.496,2674M2;9496;2014
1327;1327;ESC. BAS. Nº 4588;4;7;10;1;INDEPENDENCIA;GUAIRA;COL.SANTA CECILIA-PIRECA;2940M2;2940;2014
1328;1328;ESC. BAS. Nº 1448;4;7;11;1;INDEPENDENCIA;GUAIRA;COL.SANTA CECILIA-SAN ANTONIO;9433,4291M2;9433;2014
1329;1329;ESC. BAS. Nº 1449;4;7;12;1;INDEPENDENCIA;GUAIRA;COL.SANTA CECILIA;7130M2;7130;2014
1330;1330;ESC. BAS. Nº 2304;4;7;13;1;INDEPENDENCIA;GUAIRA;COL.SANTA CECILIA-SANTO DOMINGO;12441,1163M2;12441;2014
1331;1331;ESC. BAS. Nº 1450;4;7;14;1;INDEPENDENCIA;GUAIRA;ARROYO MOROTI;4.800M2;4800;2014
1332;1332;COLEGIO POLITECNICO EX LIC.SAN VICENTE DE PAUL;4;7;15;1;INDEPENDENCIA;GUAIRA;MUNICIPIO;20.000M2;20000;2014
1333;1333;ESC. BAS. Nº 4587;4;7;16;1;INDEPENDENCIA;GUAIRA;COL.SANTA CECILIA-SANTA ROSA;10.000M2;10000;2014
1334;1334;ESC. BAS. Nº 183;4;7;17;1;INDEPENDENCIA;GUAIRA;MUNICIPIO;10.000M2;10000;2014
1335;1335;ESC. BAS. Nº 5277;4;7;18;1;INDEPENDENCIA.;GUAIRA;LUGAR DENOMINADO COROCHIRE.;9884.64 M2.;988464;2014
1336;1336;ESC. BAS. Nº 1452;4;7;19;1;INDEPENDENCIA;GUAIRA;ARROYO MOROTI;5.000 M2;5000;2014
1337;1337;ESC. BAS. Nº 681 PA-I PEREZ - SAN GERVASIO;4;7;20;1;INDEPENDENCIA;GUAIRA;INDEPENDENCIA;9731 M2;9731;2014
1338;1338;ESC. BAS. Nº 2302 SAN ROQUE;4;7;21;1;INDEPENDENCIA;GUAIRA;ARROYO MOROTI;4.220 M2;4220;2014
1339;1339;ESC. BAS. Nº 4579;4;7;22;1;INDEPENDENCIA;GUAIRA;YROYSA;10000M2;10000;2014
1340;1340;ESC. BAS. Nº 5286;4;7;23;1;INDEPENDENCIA;GUAIRA;MUNICIPIO;2.500 M2;2500;2014
1341;1341;ESC. BAS. Nº 5286;4;7;23;2;INDEPENDENCIA;GUAIRA;TACUARITA;2400M2;2400;2014
1342;1342;ESC. BAS. Nº 2299;4;7;24;1;INDEPENDENCIA;GUAIRA;ITA AZUL;5.000 M2;5000;2014
1343;1343;ESC. BAS. Nº 851;4;7;25;1;INDEPENDENCIA;GUAIRA;POTRERO DEL CARMEN;7967,3468 M2;7967;2014
1344;1344;ESC. BAS. Nº 2300;4;7;26;1;INDEPENDENCIA;GUAIRA;YROYSA 11 LINEA;10000M2;10000;2014
1345;1345;ESC. BAS. Nº 1455 UNICEF;4;7;27;1;INDEPENDENCIA;GUAIRA;CAMPITO II;1723.61M2;172361;2014
1346;1346;ESC. BAS. Nº 2305;4;7;28;1;INDEPENDENCIA;GUAIRA;1RA. FRACCION;3128.4927M2;31284927;2014
1347;1347;ESC. BAS. Nº 4590;4;7;29;1;INDEPENDENCIA;GUAIRA;3RA. FRACCION;5182.0475M2;51820475;2014
1348;1348;ESC. BAS. Nº 4043;4;7;30;1;INDEPENDENCIA;GUAIRA;COL.INDEPENDENCIA-EX PLANTA URBANA;5128.3088M2;51283088;2014
1349;1349;ESC. BAS. Nº 4584 CERRO CORA;4;7;31;1;INDEPENDENCIA;GUAIRA;COL.CERRO CORA;1775.5862M2;17755862;2014
1350;1350;ESC. BAS. Nº 5320;4;7;32;1;INDEPENDENCIA;GUAIRA;COL.INDEPENDENCIA- MUBEBO;1556M2;1556;2014
1351;1351;COLEGIO NACIONAL   YBYTYRUZU;4;7;33;1;INDEPENDENCIA;GUAIRA;COL.INDEPENDENCIA;5.140M2;5140;2014
1352;1352;ESC. BAS. Nº 1454;4;7;34;1;INDEPENDENCIA;GUAIRA;COL.INDEPENDENCIA/VISTA ALEGRE;5.576M2;5576;2014
1353;1353;ESC. BAS. Nº 2306;4;7;35;1;INDEPENDENCIA;GUAIRA;COL.SANTA CECILIA-SAN PEDRO;4.200M2;4200;2014
1354;1354;COLEGIO NACIONAL  SAN ANTONIO;4;7;36;1;INDEPENDENCIA;GUAIRA;COL.INDEPENDENCIA-CALLE 1000-VISTAA;5000M2;5000;2014
1355;1355;ESC. BAS. Nº 4585;4;7;37;1;INDEPENDENCIA;GUAIRA;COL. INDEPENDENCIA;10.000M2;10000;2014
1356;1356;ESC. BAS. Nº 4578 VIRGEN DE FATIMA;4;7;38;1;INDEPENDENCIA;GUAIRA;COL. INDEPENDENCIA;5456,6120M2;5456612;2014
1357;1357;ESC. BAS. Nº 852 CARLOS PFANNEL;4;7;39;1;INDEPENDENCIA;GUAIRA;COLONIA CARLOS PFANNEL;4010,4297M2;4010;2014
1358;1358;ESC. BAS. Nº 1381 REPUBLICA ARGENTINA Y COLEGIO NACIONAL LOMA JHOVY;4;8;1;1;ITAPE;GUAIRA;LOMA JHOVY;2.555,8163M2;2555;2014
1359;1359;ESC. BAS. Nº 2293 EX COMB. JUAN GALEANO;4;8;2;1;ITAPE;GUAIRA;COSTA JHU;7.992,4493M2;7992;2014
1360;1360;ESC. BAS. Nº 1382 IGNACIO CONCEPCION RAMIREZ;4;8;3;1;ITAPE;GUAIRA;CERRITO;6.670,2395M2;6670;2014
1361;1361;ESC. BAS. Nº 1380 PBRO. VICENTE ARZAMENDIA;4;8;4;1;ITAPE;GUAIRA;ISLA VEGA;4.064,4338M2;4064;2014
1362;1362;LICEO NACIONAL COROVENI NUEVO;4;8;5;1;ITAPE;GUAIRA;CAROVENI NUEVO;5.000 M2;5000;2014
1363;1363;ESC. BAS. Nº 5306 HNA. MARIA FELICIA GUGGIARI ECHEVERRIA;4;8;6;1;ITAPE;GUAIRA;BOQUERON;4319 M2;4319;2014
1364;1364;ESC. BAS. Nº 6305 SAGRADA FAMILIA;4;8;7;1;ITAPE;GUAIRA;POTRERO SOSA;9416.8180M2;94168180;2014
1365;1365;ESC. BAS. Nº 54 JOSE MARIA GOROSTIAGA;4;8;8;1;ITAPE;GUAIRA;MUNICIPIO;6552M2;6552;2014
1366;1366;ESC. BAS. Nº 1378 DON ATALIVA ARAUJO;4;9;1;1;ITURBE;GUAIRA;COL.CONCEPCION MI.CANDE-A GUAZU;10.625M2;10625;2014
1367;1367;ESC. BAS. Nº 378 CRIO. GRAL. JOSE ADOLFO OVIEDO ROMAN;4;9;2;1;ITURBE;GUAIRA;COL.CONCEPCION MI;10.399,2960M2;10399;2014
1368;1368;ESC. BAS. Nº 122 RIGOBERTO CABALLERO Y COLEGIO TECNICO;4;9;3;1;ITURBE;GUAIRA;MUNICIPIO;10.000M2;10000;2014
1369;1369;M.E.C (SIN UBICACIÓN);4;9;4;1;ITURBE;GUAIRA;MUNICIPIO;10.000M2;10000;2014
